,county_state
17193,"Spartanburg, SC"
17194,"Spartanburg, SC"
17195,"Spartanburg, SC"
17196,"Spartanburg, SC"
17197,"Spartanburg, SC"
17198,"Spartanburg, SC"
17199,"Spartanburg, SC"
17200,"Spartanburg, SC"
17201,"Sumter, SC"
17202,"Sumter, SC"
17203,"Sumter, SC"
17204,"Sumter, SC"
17205,"Sumter, SC"
17206,"Williamsburg, SC"
17207,"Williamsburg, SC"
17208,"Williamsburg, SC"
17209,"York, SC"
17210,"York, SC"
17211,"York, SC"
17212,"York, SC"
17213,"York, SC"
17214,"York, SC"
17215,"York, SC"
17216,"York, SC"
17217,"York, SC"
17218,"York, SC"
17219,"York, SC"
17220,"York, SC"
17221,"York, SC"
17222,"Aurora, SD"
17223,"Aurora, SD"
17224,"Beadle, SD"
17225,"Beadle, SD"
17226,"Bennett, SD"
17227,"Bennett, SD"
17228,"Bon-Homme, COUNTY"
17229,"Bon-Homme, COUNTY"
17230,"Bon-Homme, COUNTY"
17231,"Bon-Homme, COUNTY"
17232,"Brookings, SD"
17233,"Brookings, SD"
17234,"Brookings, SD"
17235,"Brookings, SD"
17236,"Brookings, SD"
17237,"Brown, SD"
17238,"Brown, SD"
17239,"Brule, SD"
17240,"Buffalo, SD"
17241,"Butte, SD"
17242,"Butte, SD"
17243,"Campbell, SD"
17244,"Charles-Mix, COUNTY"
17245,"Charles-Mix, COUNTY"
17246,"Charles-Mix, COUNTY"
17247,"Charles-Mix, COUNTY"
17248,"Clark, SD"
17249,"Clay, SD"
17250,"Clay, SD"
17251,"Clay, SD"
17252,"Clay, SD"
17253,"Codington, SD"
17254,"Codington, SD"
17255,"Codington, SD"
17256,"Codington, SD"
17257,"Codington, SD"
17258,"Codington, SD"
17259,"Codington, SD"
17260,"Corson, SD"
17261,"Corson, SD"
17262,"Corson, SD"
17263,"Corson, SD"
17264,"Custer, SD"
17265,"Custer, SD"
17266,"Custer, SD"
17267,"Davison, SD"
17268,"Davison, SD"
17269,"Davison, SD"
17270,"Davison, SD"
17271,"Day, SD"
17272,"Deuel, SD"
17273,"Deuel, SD"
17274,"Dewey, SD"
17275,"Dewey, SD"
17276,"Douglas, SD"
17277,"Douglas, SD"
17278,"Edmunds, SD"
17279,"Edmunds, SD"
17280,"Edmunds, SD"
17281,"Fall-River, COUNTY"
17282,"Fall-River, COUNTY"
17283,"Faulk, SD"
17284,"Faulk, SD"
17285,"Grant, SD"
17286,"Grant, SD"
17287,"Gregory, SD"
17288,"Gregory, SD"
17289,"Haakon, SD"
17290,"Haakon, SD"
17291,"Hamlin, SD"
17292,"Hamlin, SD"
17293,"Hamlin, SD"
17294,"Hamlin, SD"
17295,"Hand, SD"
17296,"Hand, SD"
17297,"Hand, SD"
17298,"Hanson, SD"
17299,"Harding, SD"
17300,"Harding, SD"
17301,"Hughes, SD"
17302,"Hughes, SD"
17303,"Hutchinson, SD"
17304,"Hutchinson, SD"
17305,"Hutchinson, SD"
17306,"Hutchinson, SD"
17307,"Hyde, SD"
17308,"Hyde, SD"
17309,"Jackson, SD"
17310,"Jackson, SD"
17311,"Jerauld, SD"
17312,"Jerauld, SD"
17313,"Jones, SD"
17314,"Kingsbury, SD"
17315,"Kingsbury, SD"
17316,"Kingsbury, SD"
17317,"Kingsbury, SD"
17318,"Kingsbury, SD"
17319,"Kingsbury, SD"
17320,"Lake, SD"
17321,"Lake, SD"
17322,"Lake, SD"
17323,"Lake, SD"
17324,"Lawrence, SD"
17325,"Lawrence, SD"
17326,"Lawrence, SD"
17327,"Lawrence, SD"
17328,"Lincoln, SD"
17329,"Lincoln, SD"
17330,"Lincoln, SD"
17331,"Lincoln, SD"
17332,"Lincoln, SD"
17333,"Lyman, SD"
17334,"Lyman, SD"
17335,"Lyman, SD"
17336,"Mccook, SD"
17337,"Mccook, SD"
17338,"Mccook, SD"
17339,"Mcpherson, SD"
17340,"Mcpherson, SD"
17341,"Mcpherson, SD"
17342,"Marshall, SD"
17343,"Marshall, SD"
17344,"Meade, SD"
17345,"Meade, SD"
17346,"Meade, SD"
17347,"Meade, SD"
17348,"Mellette, SD"
17349,"Miner, SD"
17350,"Minnehaha, SD"
17351,"Minnehaha, SD"
17352,"Minnehaha, SD"
17353,"Minnehaha, SD"
17354,"Minnehaha, SD"
17355,"Minnehaha, SD"
17356,"Minnehaha, SD"
17357,"Minnehaha, SD"
17358,"Minnehaha, SD"
17359,"Minnehaha, SD"
17360,"Minnehaha, SD"
17361,"Minnehaha, SD"
17362,"Moody, SD"
17363,"Moody, SD"
17364,"Moody, SD"
17365,"Pennington, SD"
17366,"Pennington, SD"
17367,"Pennington, SD"
17368,"Pennington, SD"
17369,"Pennington, SD"
17370,"Pennington, SD"
17371,"Pennington, SD"
17372,"Pennington, SD"
17373,"Pennington, SD"
17374,"Perkins, SD"
17375,"Perkins, SD"
17376,"Potter, SD"
17377,"Potter, SD"
17378,"Roberts, SD"
17379,"Roberts, SD"
17380,"Roberts, SD"
17381,"Roberts, SD"
17382,"Roberts, SD"
17383,"Roberts, SD"
17384,"Shannon, SD"
17385,"Shannon, SD"
17386,"Shannon, SD"
17387,"Shannon, SD"
17388,"Spink, SD"
17389,"Spink, SD"
17390,"Spink, SD"
17391,"Spink, SD"
17392,"Spink, SD"
17393,"Spink, SD"
17394,"Stanley, SD"
17395,"Stanley, SD"
17396,"Sully, SD"
17397,"Todd, SD"
17398,"Todd, SD"
17399,"Todd, SD"
17400,"Todd, SD"
17401,"Tripp, SD"
17402,"Tripp, SD"
17403,"Tripp, SD"
17404,"Turner, SD"
17405,"Turner, SD"
17406,"Turner, SD"
17407,"Turner, SD"
17408,"Turner, SD"
17409,"Turner, SD"
17410,"Union, SD"
17411,"Union, SD"
17412,"Union, SD"
17413,"Union, SD"
17414,"Union, SD"
17415,"Union, SD"
17416,"Union, SD"
17417,"Union, SD"
17418,"Union, SD"
17419,"Walworth, SD"
17420,"Walworth, SD"
17421,"Walworth, SD"
17422,"Yankton, SD"
17423,"Yankton, SD"
17424,"Yankton, SD"
17425,"Yankton, SD"
17426,"Yankton, SD"
17427,"Ziebach, SD"
17428,"Ziebach, SD"
17429,"Anderson, TN"
17430,"Anderson, TN"
17431,"Anderson, TN"
17432,"Anderson, TN"
17433,"Anderson, TN"
17434,"Bedford, TN"
17435,"Bedford, TN"
17436,"Bedford, TN"
17437,"Bedford, TN"
17438,"Benton, TN"
17439,"Benton, TN"
17440,"Bledsoe, TN"
17441,"Bledsoe, TN"
17442,"Blount, TN"
17443,"Blount, TN"
17444,"Blount, TN"
17445,"Blount, TN"
17446,"Blount, TN"
17447,"Blount, TN"
17448,"Blount, TN"
17449,"Blount, TN"
17450,"Bradley, TN"
17451,"Bradley, TN"
17452,"Bradley, TN"
17453,"Bradley, TN"
17454,"Bradley, TN"
17455,"Campbell, TN"
17456,"Campbell, TN"
17457,"Campbell, TN"
17458,"Campbell, TN"
17459,"Cannon, TN"
17460,"Cannon, TN"
17461,"Cannon, TN"
17462,"Carroll, TN"
17463,"Carroll, TN"
17464,"Carroll, TN"
17465,"Carroll, TN"
17466,"Carter, TN"
17467,"Carter, TN"
17468,"Cheatham, TN"
17469,"Cheatham, TN"
17470,"Cheatham, TN"
17471,"Cheatham, TN"
17472,"Cheatham, TN"
17473,"Chester, TN"
17474,"Chester, TN"
17475,"Chester, TN"
17476,"Claiborne, TN"
17477,"Claiborne, TN"
17478,"Claiborne, TN"
17479,"Claiborne, TN"
17480,"Claiborne, TN"
17481,"Clay, TN"
17482,"Clay, TN"
17483,"Cocke, TN"
17484,"Cocke, TN"
17485,"Coffee, TN"
17486,"Coffee, TN"
17487,"Coffee, TN"
17488,"Coffee, TN"
17489,"Crockett, TN"
17490,"Crockett, TN"
17491,"Crockett, TN"
17492,"Cumberland, TN"
17493,"Cumberland, TN"
17494,"Cumberland, TN"
17495,"Cumberland, TN"
17496,"Cumberland, TN"
17497,"Davidson, TN"
17498,"Davidson, TN"
17499,"Davidson, TN"
17500,"Davidson, TN"
17501,"Davidson, TN"
17502,"Davidson, TN"
17503,"Davidson, TN"
17504,"Davidson, TN"
17505,"Davidson, TN"
17506,"Davidson, TN"
17507,"Davidson, TN"
17508,"Decatur, TN"
17509,"Decatur, TN"
17510,"Decatur, TN"
17511,"Dekalb, TN"
17512,"Dekalb, TN"
17513,"Dekalb, TN"
17514,"Dickson, TN"
17515,"Dickson, TN"
17516,"Dickson, TN"
17517,"Dickson, TN"
17518,"Dyer, TN"
17519,"Dyer, TN"
17520,"Dyer, TN"
17521,"Dyer, TN"
17522,"Fayette, TN"
17523,"Fayette, TN"
17524,"Fayette, TN"
17525,"Fayette, TN"
17526,"Fayette, TN"
17527,"Fentress, TN"
17528,"Fentress, TN"
17529,"Franklin, TN"
17530,"Franklin, TN"
17531,"Franklin, TN"
17532,"Franklin, TN"
17533,"Franklin, TN"
17534,"Franklin, TN"
17535,"Gibson, TN"
17536,"Gibson, TN"
17537,"Gibson, TN"
17538,"Gibson, TN"
17539,"Gibson, TN"
17540,"Gibson, TN"
17541,"Gibson, TN"
17542,"Gibson, TN"
17543,"Gibson, TN"
17544,"Giles, TN"
17545,"Giles, TN"
17546,"Giles, TN"
17547,"Giles, TN"
17548,"Grainger, TN"
17549,"Grainger, TN"
17550,"Grainger, TN"
17551,"Greene, TN"
17552,"Greene, TN"
17553,"Greene, TN"
17554,"Greene, TN"
17555,"Grundy, TN"
17556,"Grundy, TN"
17557,"Grundy, TN"
17558,"Grundy, TN"
17559,"Grundy, TN"
17560,"Hamblen, TN"
17561,"Hamblen, TN"
17562,"Hamilton, TN"
17563,"Hamilton, TN"
17564,"Hamilton, TN"
17565,"Hamilton, TN"
17566,"Hamilton, TN"
17567,"Hamilton, TN"
17568,"Hamilton, TN"
17569,"Hamilton, TN"
17570,"Hamilton, TN"
17571,"Hamilton, TN"
17572,"Hamilton, TN"
17573,"Hamilton, TN"
17574,"Hamilton, TN"
17575,"Hamilton, TN"
17576,"Hamilton, TN"
17577,"Hancock, TN"
17578,"Hancock, TN"
17579,"Hardeman, TN"
17580,"Hardeman, TN"
17581,"Hardeman, TN"
17582,"Hardeman, TN"
17583,"Hardeman, TN"
17584,"Hardin, TN"
17585,"Hardin, TN"
17586,"Hawkins, TN"
17587,"Hawkins, TN"
17588,"Hawkins, TN"
17589,"Hawkins, TN"
17590,"Hawkins, TN"
17591,"Hawkins, TN"
17592,"Haywood, TN"
17593,"Haywood, TN"
17594,"Henderson, TN"
17595,"Henderson, TN"
17596,"Henderson, TN"
17597,"Henry, TN"
17598,"Henry, TN"
17599,"Henry, TN"
17600,"Hickman, TN"
17601,"Hickman, TN"
17602,"Houston, TN"
17603,"Houston, TN"
17604,"Houston, TN"
17605,"Humphreys, TN"
17606,"Humphreys, TN"
17607,"Humphreys, TN"
17608,"Jackson, TN"
17609,"Jefferson, TN"
17610,"Jefferson, TN"
17611,"Jefferson, TN"
17612,"Jefferson, TN"
17613,"Jefferson, TN"
17614,"Jefferson, TN"
17615,"Johnson, TN"
17616,"Johnson, TN"
17617,"Knox, TN"
17618,"Knox, TN"
17619,"Knox, TN"
17620,"Knox, TN"
17621,"Lake, TN"
17622,"Lauderdale, TN"
17623,"Lauderdale, TN"
17624,"Lauderdale, TN"
17625,"Lauderdale, TN"
17626,"Lawrence, TN"
17627,"Lawrence, TN"
17628,"Lawrence, TN"
17629,"Lawrence, TN"
17630,"Lewis, TN"
17631,"Lewis, TN"
17632,"Lincoln, TN"
17633,"Lincoln, TN"
17634,"Lincoln, TN"
17635,"Loudon, TN"
17636,"Loudon, TN"
17637,"Loudon, TN"
17638,"Loudon, TN"
17639,"Loudon, TN"
17640,"Loudon, TN"
17641,"Mcminn, TN"
17642,"Mcminn, TN"
17643,"Mcminn, TN"
17644,"Mcminn, TN"
17645,"Mcminn, TN"
17646,"Mcminn, TN"
17647,"Mcnairy, TN"
17648,"Mcnairy, TN"
17649,"Mcnairy, TN"
17650,"Mcnairy, TN"
17651,"Mcnairy, TN"
17652,"Macon, TN"
17653,"Macon, TN"
17654,"Macon, TN"
17655,"Madison, TN"
17656,"Madison, TN"
17657,"Madison, TN"
17658,"Madison, TN"
17659,"Marion, TN"
17660,"Marion, TN"
17661,"Marion, TN"
17662,"Marion, TN"
17663,"Marshall, TN"
17664,"Marshall, TN"
17665,"Marshall, TN"
17666,"Marshall, TN"
17667,"Maury, TN"
17668,"Maury, TN"
17669,"Maury, TN"
17670,"Meigs, TN"
17671,"Meigs, TN"
17672,"Monroe, TN"
17673,"Monroe, TN"
17674,"Monroe, TN"
17675,"Monroe, TN"
17676,"Monroe, TN"
17677,"Montgomery, TN"
17678,"Montgomery, TN"
17679,"Moore, TN"
17680,"Moore, TN"
17681,"Morgan, TN"
17682,"Morgan, TN"
17683,"Morgan, TN"
17684,"Morgan, TN"
17685,"Obion, TN"
17686,"Obion, TN"
17687,"Obion, TN"
17688,"Obion, TN"
17689,"Obion, TN"
17690,"Overton, TN"
17691,"Overton, TN"
17692,"Perry, TN"
17693,"Perry, TN"
17694,"Pickett, TN"
17695,"Pickett, TN"
17696,"Polk, TN"
17697,"Putnam, TN"
17698,"Putnam, TN"
17699,"Putnam, TN"
17700,"Putnam, TN"
17701,"Rhea, TN"
17702,"Rhea, TN"
17703,"Rhea, TN"
17704,"Roane, TN"
17705,"Roane, TN"
17706,"Roane, TN"
17707,"Roane, TN"
17708,"Roane, TN"
17709,"Robertson, TN"
17710,"Robertson, TN"
17711,"Robertson, TN"
17712,"Robertson, TN"
17713,"Robertson, TN"
17714,"Robertson, TN"
17715,"Robertson, TN"
17716,"Rutherford, TN"
17717,"Rutherford, TN"
17718,"Rutherford, TN"
17719,"Rutherford, TN"
17720,"Rutherford, TN"
17721,"Scott, TN"
17722,"Scott, TN"
17723,"Scott, TN"
17724,"Scott, TN"
17725,"Sequatchie, TN"
17726,"Sequatchie, TN"
17727,"Sevier, TN"
17728,"Sevier, TN"
17729,"Sevier, TN"
17730,"Sevier, TN"
17731,"Sevier, TN"
17732,"Shelby, TN"
17733,"Shelby, TN"
17734,"Shelby, TN"
17735,"Shelby, TN"
17736,"Shelby, TN"
17737,"Shelby, TN"
17738,"Shelby, TN"
17739,"Shelby, TN"
17740,"Stewart, TN"
17741,"Stewart, TN"
17742,"Sullivan, TN"
17743,"Sullivan, TN"
17744,"Sullivan, TN"
17745,"Sullivan, TN"
17746,"Sullivan, TN"
17747,"Sullivan, TN"
17748,"Sumner, TN"
17749,"Sumner, TN"
17750,"Sumner, TN"
17751,"Sumner, TN"
17752,"Sumner, TN"
17753,"Sumner, TN"
17754,"Sumner, TN"
17755,"Sumner, TN"
17756,"Sumner, TN"
17757,"Sumner, TN"
17758,"Sumner, TN"
17759,"Sumner, TN"
17760,"Tipton, TN"
17761,"Tipton, TN"
17762,"Tipton, TN"
17763,"Tipton, TN"
17764,"Tipton, TN"
17765,"Tipton, TN"
17766,"Tipton, TN"
17767,"Trousdale, TN"
17768,"Unicoi, TN"
17769,"Unicoi, TN"
17770,"Union, TN"
17771,"Union, TN"
17772,"Union, TN"
17773,"Van-Buren, COUNTY"
17774,"Warren, TN"
17775,"Warren, TN"
17776,"Warren, TN"
17777,"Washington, TN"
17778,"Washington, TN"
17779,"Washington, TN"
17780,"Washington, TN"
17781,"Washington, TN"
17782,"Washington, TN"
17783,"Wayne, TN"
17784,"Wayne, TN"
17785,"Wayne, TN"
17786,"Weakley, TN"
17787,"Weakley, TN"
17788,"Weakley, TN"
17789,"Weakley, TN"
17790,"Weakley, TN"
17791,"Weakley, TN"
17792,"White, TN"
17793,"White, TN"
17794,"Williamson, TN"
17795,"Williamson, TN"
17796,"Williamson, TN"
17797,"Williamson, TN"
17798,"Williamson, TN"
17799,"Wilson, TN"
17800,"Wilson, TN"
17801,"Wilson, TN"
17802,"Wilson, TN"
17803,"Wilson, TN"
17804,"Wilson, TN"
17805,"Anderson, TX"
17806,"Anderson, TX"
17807,"Anderson, TX"
17808,"Andrews, TX"
17809,"Angelina, TX"
17810,"Angelina, TX"
17811,"Angelina, TX"
17812,"Angelina, TX"
17813,"Angelina, TX"
17814,"Aransas, TX"
17815,"Aransas, TX"
17816,"Aransas, TX"
17817,"Aransas, TX"
17818,"Archer, TX"
17819,"Archer, TX"
17820,"Armstrong, TX"
17821,"Armstrong, TX"
17822,"Atascosa, TX"
17823,"Atascosa, TX"
17824,"Atascosa, TX"
17825,"Atascosa, TX"
17826,"Atascosa, TX"
17827,"Austin, TX"
17828,"Austin, TX"
17829,"Austin, TX"
17830,"Austin, TX"
17831,"Bailey, TX"
17832,"Bailey, TX"
17833,"Bandera, TX"
17834,"Bandera, TX"
17835,"Bandera, TX"
17836,"Bastrop, TX"
17837,"Bastrop, TX"
17838,"Bastrop, TX"
17839,"Bastrop, TX"
17840,"Bastrop, TX"
17841,"Baylor, TX"
17842,"Baylor, TX"
17843,"Bee, TX"
17844,"Bee, TX"
17845,"Bell, TX"
17846,"Bell, TX"
17847,"Bell, TX"
17848,"Bell, TX"
17849,"Bell, TX"
17850,"Bell, TX"
17851,"Bell, TX"
17852,"Bell, TX"
17853,"Bell, TX"
17854,"Bell, TX"
17855,"Bexar, TX"
17856,"Bexar, TX"
17857,"Bexar, TX"
17858,"Bexar, TX"
17859,"Bexar, TX"
17860,"Bexar, TX"
17861,"Bexar, TX"
17862,"Bexar, TX"
17863,"Bexar, TX"
17864,"Bexar, TX"
17865,"Bexar, TX"
17866,"Bexar, TX"
17867,"Bexar, TX"
17868,"Bexar, TX"
17869,"Bexar, TX"
17870,"Bexar, TX"
17871,"Bexar, TX"
17872,"Bexar, TX"
17873,"Bexar, TX"
17874,"Bexar, TX"
17875,"Bexar, TX"
17876,"Bexar, TX"
17877,"Bexar, TX"
17878,"Bexar, TX"
17879,"Bexar, TX"
17880,"Bexar, TX"
17881,"Blanco, TX"
17882,"Blanco, TX"
17883,"Borden, TX"
17884,"Borden, TX"
17885,"Bosque, TX"
17886,"Bosque, TX"
17887,"Bosque, TX"
17888,"Bosque, TX"
17889,"Bosque, TX"
17890,"Bosque, TX"
17891,"Bowie, TX"
17892,"Bowie, TX"
17893,"Bowie, TX"
17894,"Bowie, TX"
17895,"Bowie, TX"
17896,"Bowie, TX"
17897,"Bowie, TX"
17898,"Bowie, TX"
17899,"Bowie, TX"
17900,"Brazoria, TX"
17901,"Brazoria, TX"
17902,"Brazoria, TX"
17903,"Brazoria, TX"
17904,"Brazoria, TX"
17905,"Brazoria, TX"
17906,"Brazoria, TX"
17907,"Brazoria, TX"
17908,"Brazoria, TX"
17909,"Brazoria, TX"
17910,"Brazoria, TX"
17911,"Brazoria, TX"
17912,"Brazoria, TX"
17913,"Brazoria, TX"
17914,"Brazoria, TX"
17915,"Brazoria, TX"
17916,"Brazoria, TX"
17917,"Brazos, TX"
17918,"Brazos, TX"
17919,"Brazos, TX"
17920,"Brazos, TX"
17921,"Brewster, TX"
17922,"Brewster, TX"
17923,"Brewster, TX"
17924,"Brooks, TX"
17925,"Brown, TX"
17926,"Brown, TX"
17927,"Brown, TX"
17928,"Brown, TX"
17929,"Brown, TX"
17930,"Burleson, TX"
17931,"Burleson, TX"
17932,"Burnet, TX"
17933,"Burnet, TX"
17934,"Burnet, TX"
17935,"Burnet, TX"
17936,"Burnet, TX"
17937,"Burnet, TX"
17938,"Caldwell, TX"
17939,"Caldwell, TX"
17940,"Caldwell, TX"
17941,"Caldwell, TX"
17942,"Calhoun, TX"
17943,"Calhoun, TX"
17944,"Calhoun, TX"
17945,"Callahan, TX"
17946,"Callahan, TX"
17947,"Callahan, TX"
17948,"Cameron, TX"
17949,"Cameron, TX"
17950,"Cameron, TX"
17951,"Cameron, TX"
17952,"Cameron, TX"
17953,"Cameron, TX"
17954,"Cameron, TX"
17955,"Cameron, TX"
17956,"Cameron, TX"
17957,"Cameron, TX"
17958,"Cameron, TX"
17959,"Cameron, TX"
17960,"Cameron, TX"
17961,"Cameron, TX"
17962,"Cameron, TX"
17963,"Cameron, TX"
17964,"Cameron, TX"
17965,"Cameron, TX"
17966,"Cameron, TX"
17967,"Cameron, TX"
17968,"Camp, TX"
17969,"Carson, TX"
17970,"Carson, TX"
17971,"Carson, TX"
17972,"Cass, TX"
17973,"Cass, TX"
17974,"Cass, TX"
17975,"Cass, TX"
17976,"Castro, TX"
17977,"Chambers, TX"
17978,"Chambers, TX"
17979,"Chambers, TX"
17980,"Chambers, TX"
17981,"Chambers, TX"
17982,"Chambers, TX"
17983,"Chambers, TX"
17984,"Cherokee, TX"
17985,"Cherokee, TX"
17986,"Cherokee, TX"
17987,"Cherokee, TX"
17988,"Cherokee, TX"
17989,"Childress, TX"
17990,"Childress, TX"
17991,"Clay, TX"
17992,"Clay, TX"
17993,"Clay, TX"
17994,"Clay, TX"
17995,"Clay, TX"
17996,"Cochran, TX"
17997,"Coke, TX"
17998,"Coleman, TX"
17999,"Coleman, TX"
18000,"Coleman, TX"
18001,"Collin, TX"
18002,"Collin, TX"
18003,"Collin, TX"
18004,"Collin, TX"
18005,"Collin, TX"
18006,"Collin, TX"
18007,"Collin, TX"
18008,"Collin, TX"
18009,"Collin, TX"
18010,"Collin, TX"
18011,"Collin, TX"
18012,"Collin, TX"
18013,"Collin, TX"
18014,"Collin, TX"
18015,"Collin, TX"
18016,"Collin, TX"
18017,"Collin, TX"
18018,"Collin, TX"
18019,"Collin, TX"
18020,"Collin, TX"
18021,"Collin, TX"
18022,"Collingsworth, TX"
18023,"Collingsworth, TX"
18024,"Colorado, TX"
18025,"Colorado, TX"
18026,"Colorado, TX"
18027,"Colorado, TX"
18028,"Comal, TX"
18029,"Comal, TX"
18030,"Comal, TX"
18031,"Comal, TX"
18032,"Comal, TX"
18033,"Comal, TX"
18034,"Comanche, TX"
18035,"Comanche, TX"
18036,"Comanche, TX"
18037,"Concho, TX"
18038,"Concho, TX"
18039,"Cooke, TX"
18040,"Cooke, TX"
18041,"Cooke, TX"
18042,"Cooke, TX"
18043,"Coryell, TX"
18044,"Coryell, TX"
18045,"Coryell, TX"
18046,"Coryell, TX"
18047,"Cottle, TX"
18048,"Cottle, TX"
18049,"Crane, TX"
18050,"Crane, TX"
18051,"Crockett, TX"
18052,"Crosby, TX"
18053,"Crosby, TX"
18054,"Crosby, TX"
18055,"Culberson, TX"
18056,"Dallam, TX"
18057,"Dallas, TX"
18058,"Dallas, TX"
18059,"Dallas, TX"
18060,"Dallas, TX"
18061,"Dallas, TX"
18062,"Dallas, TX"
18063,"Dallas, TX"
18064,"Dallas, TX"
18065,"Dallas, TX"
18066,"Dallas, TX"
18067,"Dallas, TX"
18068,"Dallas, TX"
18069,"Dallas, TX"
18070,"Dallas, TX"
18071,"Dallas, TX"
18072,"Dallas, TX"
18073,"Dallas, TX"
18074,"Dallas, TX"
18075,"Dallas, TX"
18076,"Dallas, TX"
18077,"Dallas, TX"
18078,"Dallas, TX"
18079,"Dallas, TX"
18080,"Dawson, TX"
18081,"Deaf-Smith, COUNTY"
18082,"Deaf-Smith, COUNTY"
18083,"Delta, TX"
18084,"Denton, TX"
18085,"Denton, TX"
18086,"Denton, TX"
18087,"Denton, TX"
18088,"Denton, TX"
18089,"Denton, TX"
18090,"Denton, TX"
18091,"Denton, TX"
18092,"Denton, TX"
18093,"Denton, TX"
18094,"Denton, TX"
18095,"Denton, TX"
18096,"Denton, TX"
18097,"Denton, TX"
18098,"Denton, TX"
18099,"Denton, TX"
18100,"Denton, TX"
18101,"Denton, TX"
18102,"Denton, TX"
18103,"Denton, TX"
18104,"Denton, TX"
18105,"Denton, TX"
18106,"Denton, TX"
18107,"Denton, TX"
18108,"Denton, TX"
18109,"Denton, TX"
18110,"Dewitt, TX"
18111,"Dewitt, TX"
18112,"Dickens, TX"
18113,"Dickens, TX"
18114,"Dimmit, TX"
18115,"Dimmit, TX"
18116,"Donley, TX"
18117,"Donley, TX"
18118,"Duval, TX"
18119,"Duval, TX"
18120,"Eastland, TX"
18121,"Eastland, TX"
18122,"Eastland, TX"
18123,"Eastland, TX"
18124,"Eastland, TX"
18125,"Ector, TX"
18126,"Ector, TX"
18127,"Edwards, TX"
18128,"Edwards, TX"
18129,"Ellis, TX"
18130,"Ellis, TX"
18131,"Ellis, TX"
18132,"Ellis, TX"
18133,"Ellis, TX"
18134,"Ellis, TX"
18135,"Ellis, TX"
18136,"Ellis, TX"
18137,"Ellis, TX"
18138,"Ellis, TX"
18139,"Ellis, TX"
18140,"Ellis, TX"
18141,"El-Paso, COUNTY"
18142,"El-Paso, COUNTY"
18143,"El-Paso, COUNTY"
18144,"El-Paso, COUNTY"
18145,"El-Paso, COUNTY"
18146,"El-Paso, COUNTY"
18147,"El-Paso, COUNTY"
18148,"El-Paso, COUNTY"
18149,"El-Paso, COUNTY"
18150,"El-Paso, COUNTY"
18151,"El-Paso, COUNTY"
18152,"El-Paso, COUNTY"
18153,"El-Paso, COUNTY"
18154,"Erath, TX"
18155,"Erath, TX"
18156,"Falls, TX"
18157,"Falls, TX"
18158,"Falls, TX"
18159,"Falls, TX"
18160,"Falls, TX"
18161,"Falls, TX"
18162,"Fannin, TX"
18163,"Fannin, TX"
18164,"Fannin, TX"
18165,"Fannin, TX"
18166,"Fannin, TX"
18167,"Fannin, TX"
18168,"Fannin, TX"
18169,"Fannin, TX"
18170,"Fannin, TX"
18171,"Fayette, TX"
18172,"Fayette, TX"
18173,"Fayette, TX"
18174,"Fayette, TX"
18175,"Fisher, TX"
18176,"Fisher, TX"
18177,"Fisher, TX"
18178,"Floyd, TX"
18179,"Floyd, TX"
18180,"Fort-Bend, COUNTY"
18181,"Fort-Bend, COUNTY"
18182,"Fort-Bend, COUNTY"
18183,"Fort-Bend, COUNTY"
18184,"Fort-Bend, COUNTY"
18185,"Fort-Bend, COUNTY"
18186,"Fort-Bend, COUNTY"
18187,"Fort-Bend, COUNTY"
18188,"Fort-Bend, COUNTY"
18189,"Fort-Bend, COUNTY"
18190,"Fort-Bend, COUNTY"
18191,"Fort-Bend, COUNTY"
18192,"Fort-Bend, COUNTY"
18193,"Fort-Bend, COUNTY"
18194,"Fort-Bend, COUNTY"
18195,"Fort-Bend, COUNTY"
18196,"Fort-Bend, COUNTY"
18197,"Fort-Bend, COUNTY"
18198,"Fort-Bend, COUNTY"
18199,"Fort-Bend, COUNTY"
18200,"Franklin, TX"
18201,"Franklin, TX"
18202,"Freestone, TX"
18203,"Freestone, TX"
18204,"Freestone, TX"
18205,"Frio, TX"
18206,"Frio, TX"
18207,"Frio, TX"
18208,"Frio, TX"
18209,"Frio, TX"
18210,"Gaines, TX"
18211,"Gaines, TX"
18212,"Gaines, TX"
18213,"Galveston, TX"
18214,"Galveston, TX"
18215,"Galveston, TX"
18216,"Galveston, TX"
18217,"Galveston, TX"
18218,"Galveston, TX"
18219,"Galveston, TX"
18220,"Galveston, TX"
18221,"Galveston, TX"
18222,"Galveston, TX"
18223,"Galveston, TX"
18224,"Galveston, TX"
18225,"Galveston, TX"
18226,"Galveston, TX"
18227,"Garza, TX"
18228,"Garza, TX"
18229,"Gillespie, TX"
18230,"Gillespie, TX"
18231,"Glasscock, TX"
18232,"Glasscock, TX"
18233,"Gonzales, TX"
18234,"Gonzales, TX"
18235,"Gonzales, TX"
18236,"Gonzales, TX"
18237,"Gray, TX"
18238,"Gray, TX"
18239,"Grayson, TX"
18240,"Grayson, TX"
18241,"Grayson, TX"
18242,"Grayson, TX"
18243,"Grayson, TX"
18244,"Grayson, TX"
18245,"Grayson, TX"
18246,"Grayson, TX"
18247,"Grayson, TX"
18248,"Grayson, TX"
18249,"Grayson, TX"
18250,"Grayson, TX"
18251,"Gregg, TX"
18252,"Gregg, TX"
18253,"Gregg, TX"
18254,"Grimes, TX"
18255,"Grimes, TX"
